menu_id	pid	is_mer	is_menu	is_show	is_agent	sort	menu_name	route
9746	9720	0	0	1	1	1	设置标签	systemStoreProductGroupLabels
9747	9721	0	0	1	1	1	列表	systemStoreProductGroupBuyingLst
9748	9721	0	0	1	1	1	详情	systemStoreProductGroupBuyingDetail
9749	9715	0	0	1	1	1	列表	systemSeckillActiveGetActiveList
9750	9715	0	0	1	1	1	详情	systemSeckillActiveGetActiveInfo
9751	9715	0	0	1	1	1	创建	systemSeckillActiveCreateActive
9752	9715	0	0	1	1	1	编辑	systemSeckillActiveUpdateActive
9753	9715	0	0	1	1	1	编辑状态	systemSeckillActiveUpdateActiveStatus
9754	9715	0	0	1	1	1	删除	systemSeckillActiveDeleteActive
9755	9715	0	0	1	1	1	活动统计数据面板	systemSeckillActiveChartPanel
9756	9715	0	0	1	1	1	活动参与人统计列表	systemSeckillActiveChartPeople
9757	9715	0	0	1	1	1	活动订单统计列表	systemSeckillActiveChartOrder
9758	9715	0	0	1	1	1	活动商品统计列表	systemSeckillActiveChartProduct
9759	9714	0	0	1	1	1	统计	systemStoreSeckillProductLstFilter
9760	9714	0	0	1	1	1	列表	systemStoreSeckillProductPageLst
9761	9714	0	0	1	1	1	列表	systemStoreSeckillProductLst
9762	9714	0	0	1	1	1	详情	systemStoreSeckillProductDetail
9763	9714	0	0	1	1	1	编辑	systemStoreSeckillProductUpdate
9764	9714	0	0	1	1	1	审核	systemStoreSeckillProductSwitchStatus
9765	9714	0	0	1	1	1	显示/隐藏	systemStoreSeckillProductChangeUsed
9766	9714	0	0	1	1	1	设置标签	systemStoreSeckillProductLabels
9767	9714	0	0	1	1	1	加入回收站	systemStoreSeckillProductDelete
9768	9714	0	0	1	1	1	删除	systemStoreSeckillProductDestory
9769	9677	0	0	1	1	1	虚拟关注量	systemMerchantCareFicti
9770	9677	0	0	1	1	1	商户列表	systemMerchantCreateForm
9771	9677	0	0	1	1	1	商户列表统计	systemMerchantCount
9772	9677	0	0	1	1	1	商户列表	systemMerchantLst
9773	9677	0	0	1	1	1	商户添加	systemMerchantCreate
9774	9677	0	0	1	1	1	商户编辑	systemMerchantUpdate
9775	9677	0	0	1	1	1	商户修改推荐	systemMerchantStatus
9776	9677	0	0	1	1	1	商户开启/关闭	systemMerchantClose
9777	9677	0	0	1	1	1	商户删除	systemMerchantDelete
9778	9677	0	0	1	1	1	商户修改密码	systemMerchantAdminPassword
9779	9677	0	0	1	1	1	商户登录	systemMerchantLogin
9780	9677	0	0	1	1	1	修改采集商品次数	systemMerchantChangeCopy
9781	9677	0	0	1	1	1	详情	systemMerchantDetail
9782	9677	0	0	1	1	1	操作日志	systemMerchantOperateList
9783	9679	0	0	1	1	1	上传图片	uploadImage
9784	9679	0	0	1	1	1	图片列表	systemAttachmentLst
9785	9692	0	0	1	1	1	列表	systemOrderLst
9786	9692	0	0	1	1	1	金额统计	systemOrderStat
9787	9692	0	0	1	1	1	快递查询	systemOrderExpress
9788	9692	0	0	1	1	1	头部统计	systemOrderTitle
9789	9692	0	0	1	1	1	详情	systemOrderDetail
9790	9692	0	0	1	1	1	导出	systemOrderExcel
9791	9692	0	0	1	1	1	记录	systemOrderStatus
9792	9692	0	0	1	1	1	关联订单	systemOrderChildrenList
9793	9693	0	0	1	1	1	导出列表	systemStoreExcelLst
9794	9693	0	0	1	1	1	导出列表	systemStoreExcelDownload
9795	9696	0	0	1	1	1	核销	systemOrderTakeStat
9796	9696	0	0	1	1	1	核销订单	systemTakeOrderLst
9797	9696	0	0	1	1	1	头部统计	systemTakeOrderTitle
9798	9694	0	0	1	1	1	列表	systemRefundOrderLst
9799	9694	0	0	1	1	1	详情	systemRefundOrderDetail
9800	9694	0	0	1	1	1	日志	systemRefundOrderLog
9801	9694	0	0	1	1	1	审核	systemRefundOrderApprove
9802	9694	0	0	1	1	1	导出	systemRefundOrderExcel
9803	9722	0	0	1	1	1	导出列表	systemStoreExcelLst
9804	9722	0	0	1	1	1	导出下载	systemStoreExcelDownload
9805	9687	0	0	1	1	1	统计	systemStoreProductLstFilter
9806	9687	0	0	1	1	1	列表	systemStoreProductLst
9807	9687	0	0	1	1	1	详情	systemStoreProductDetail
9808	9687	0	0	1	1	1	编辑	systemStoreProductUpdate
9809	9687	0	0	1	1	1	上下架	systemStoreProductSwitchStatus
9810	9687	0	0	1	1	1	批量上下架	systemStoreProductSwitchBatchStatus
9811	9687	0	0	1	1	1	批量设置标签	systemStoreProductSwitchBatchLabels
9812	9687	0	0	1	1	1	批量设置推荐	systemStoreProductSwitchBatchHot
9813	9687	0	0	1	1	1	批量设置分类推荐	systemStoreProductSwitchBatchCateHot
9814	9687	0	0	1	1	1	分销状态变更商品检测	systemStoreProductCheck
9815	9687	0	0	1	1	1	显示/隐藏	systemStoreProductChangeUsed
9816	9687	0	0	1	1	1	虚拟销量	systemStoreProductAddFicti
9817	9687	0	0	1	1	1	设置标签	systemStoreProductLabels
9818	9687	0	0	1	1	1	获取商品操作记录	systemStoreProductGetOperateList
9819	9687	0	0	1	1	1	获取自营商品列表	systemStoreProductGetSelfProductList
9833	9682	0	1	1	1	0	商品统计	/statistic/product
9834	9682	0	1	1	1	0	订单统计	/statistic/order
9835	9489	0	0	1	0	1	权限	/statistic/order
9836	9490	0	0	1	0	1	权限	/statistic/product
9837	9491	0	0	1	0	1	权限	/statistic/member
9838	9835	0	0	1	0	1	顶部统计	systemAnalyticsOrderTop
9839	9835	0	0	1	0	1	折线图统计	systemAnalyticsOrderLineChart
9840	9835	0	0	1	0	1	折线图统计	systemAnalyticsOrderTypePieChart
9841	9836	0	0	1	0	1	顶部统计	systemAnalyticsProductTop
9842	9836	0	0	1	0	1	折线图统计	systemAnalyticsProductLineChart
9843	9836	0	0	1	0	1	折线图统计	systemAnalyticsProductTypePieChart
9844	9837	0	0	1	0	1	顶部统计	systemAnalyticsUserTop
9845	9837	0	0	1	0	1	折线图统计	systemAnalyticsUserLineChart
9846	9837	0	0	1	0	1	折线图统计	systemAnalyticsUserTypePieChart
9847	9834	0	0	1	1	1	权限	/statistic/order
9848	9833	0	0	1	1	1	权限	/statistic/product
9849	9847	0	0	1	1	1	顶部统计	systemAnalyticsOrderTop
9850	9847	0	0	1	1	1	折线图统计	systemAnalyticsOrderLineChart
9851	9847	0	0	1	1	1	折线图统计	systemAnalyticsOrderTypePieChart
9852	9848	0	0	1	1	1	顶部统计	systemAnalyticsProductTop
9853	9848	0	0	1	1	1	折线图统计	systemAnalyticsProductLineChart
9854	9848	0	0	1	1	1	折线图统计	systemAnalyticsProductTypePieChart
9862	9501	1	0	1	0	1	权限	/statistic/order
9863	9500	1	0	1	0	1	权限	/statistic/product
9864	9862	1	0	1	0	1	顶部统计	merchantAnalyticsOrderTop
9865	9862	1	0	1	0	1	折线图统计	merchantAnalyticsOrderLineChart
9866	9862	1	0	1	0	1	折线图统计	merchantAnalyticsOrderTypePieChart
9867	9863	1	0	1	0	1	顶部统计	merchantAnalyticsProductTop
9868	9863	1	0	1	0	1	折线图统计	merchantAnalyticsProductLineChart
9869	9863	1	0	1	0	1	折线图统计	merchantAnalyticsProductTypePieChart
9873	42	0	1	1	0	0	商户管理员	/merchant/admin-list
9876	42	0	1	1	0	20	商户入驻审核	/merchant/review
9877	42	0	1	1	0	0	商户设置	/merchant/apply-setting
9878	9675	0	1	1	1	0	店铺管理	/mer/mer
9880	9878	0	1	1	1	0	店铺入驻申请	/merchant/application
9881	9880	0	0	0	1	0	权限	/merchant/application
9885	7786	0	0	1	0	1	身份列表	systemOrganizationRoleGetList
9886	7786	0	0	1	0	1	身份添加	systemOrganizationRoleCreate
9887	7786	0	0	1	0	1	身份编辑	systemOrganizationRoleUpdate
9888	7786	0	0	1	0	1	身份修改状态	systemOrganizationRoleStatus
9889	7786	0	0	1	0	1	身份删除	systemOrganizationRoleDelete
9890	7786	0	0	1	0	1	身份选项	systemOrganizationRoleOptions
9891	7778	0	0	1	0	1	批量复制商品到店铺	systemStoreProductBatchCopy
9892	9558	1	0	1	0	1	权限	/delivery/personnel_manage
9893	8557	1	0	1	0	1	上传视频	merchantApplymentsUploadVideo
9894	9892	1	0	1	0	1	列表	merchantDeliveryServiceLst
9895	9892	1	0	1	0	1	修改状态	merchantDeliveryServiceStatus
9896	9892	1	0	1	0	1	添加	merchantDeliveryServiceCreate
9897	9892	1	0	1	0	1	编辑	merchantDeliveryServiceUpdate
9898	9892	1	0	1	0	1	删除	merchantDeliveryServiceDelete
9899	9892	1	0	1	0	1	统计列表	merchantDeliveryServiceStatisticsList
9900	9892	1	0	1	0	1	统计详情	merchantDeliveryServiceStatisticsDetail
9906	9652	0	0	1	1	1	身份列表	systemOrganizationRoleGetList
9907	9652	0	0	1	1	1	身份添加	systemOrganizationRoleCreate
9908	9652	0	0	1	1	1	身份编辑	systemOrganizationRoleUpdate
9909	9652	0	0	1	1	1	身份修改状态	systemOrganizationRoleStatus
9910	9652	0	0	1	1	1	身份删除	systemOrganizationRoleDelete
9911	9652	0	0	1	1	1	身份选项	systemOrganizationRoleOptions
9912	9881	0	0	1	1	1	列表	systemMerchantIntentionLst
9913	9881	0	0	1	1	1	审核	systemMerchantIntentionStatus
9914	9881	0	0	1	1	1	删除	systemMerchantIntentionDelete
9915	9881	0	0	1	1	1	备注	systemMerchantIntentionMark
9916	9687	0	0	1	1	1	批量复制商品到店铺	systemStoreProductBatchCopy
9917	42	0	1	1	0	30	商户列表	/merchant/index
9920	9493	0	1	1	0	50	区域列表	/business-zones/index
9921	0	0	1	1	2	95	店铺	/mer
9922	9921	0	1	1	2	0	店铺管理	/mer/mer
9923	9922	0	1	1	2	0	店铺列表	/merchant/list
9924	9920	0	0	1	0	1	权限	/business-zones/index
9925	9917	0	0	1	0	1	权限	/merchant/index
9926	9495	0	0	1	0	1	权限	/business-zones/agents
9927	9873	0	0	1	0	1	权限	/merchant/admin-list
9928	9496	0	0	1	0	1	权限	/business-zones/agent-review
9929	9876	0	0	1	0	1	权限	/merchant/review
9930	9367	0	0	1	0	1	权限	/merchant/grouping
9931	9924	0	0	1	0	1	商圈列表	systemCircleList
9932	9924	0	0	1	0	1	商圈详情	systemCircleDetail
9933	9924	0	0	1	0	1	商圈添加	systemCircleCreate
9934	9924	0	0	1	0	1	商圈编辑	systemCircleUpdate
9935	9924	0	0	1	0	1	商圈删除	systemCircleDelete
9936	9924	0	0	1	0	1	商圈状态切换	systemCircleSwitch
9937	9924	0	0	1	0	1	关联商户列表	systemCircleMerchantList
9938	9925	0	0	1	0	1	商圈列表	systemCircleList
9939	9925	0	0	1	0	1	商圈详情	systemCircleDetail
9940	9925	0	0	1	0	1	商圈添加	systemCircleCreate
9941	9925	0	0	1	0	1	商圈编辑	systemCircleUpdate
9942	9925	0	0	1	0	1	商圈删除	systemCircleDelete
9943	9925	0	0	1	0	1	商圈状态切换	systemCircleSwitch
9944	9925	0	0	1	0	1	关联商户列表	systemCircleMerchantList
9945	9926	0	0	1	0	1	商圈代理添加	systemCircleAgentCreate
9946	9926	0	0	1	0	1	商圈代理编辑	systemCircleAgentUpdate
9947	9926	0	0	1	0	1	商圈代理删除	systemCircleAgentDelete
9948	9926	0	0	1	0	1	关联商户列表	systemCircleAgentMerchant
9949	9926	0	0	1	0	1	代理选项	systemCircleAgentOptions
9950	9926	0	0	1	0	1	重置密码	systemCircleAgentResetPassword
9951	9927	0	0	1	0	1	商圈代理添加	systemCircleAgentCreate
9952	9927	0	0	1	0	1	商圈代理编辑	systemCircleAgentUpdate
9953	9927	0	0	1	0	1	商圈代理删除	systemCircleAgentDelete
9954	9927	0	0	1	0	1	关联商户列表	systemCircleAgentMerchant
9955	9927	0	0	1	0	1	代理选项	systemCircleAgentOptions
9956	9927	0	0	1	0	1	重置密码	systemCircleAgentResetPassword
9957	9928	0	0	1	0	1	商圈代理审核	systemCircleAgentAudit
9958	9929	0	0	1	0	1	商圈代理审核	systemCircleAgentAudit
9959	9930	0	0	1	0	1	列表	systemStoreGroupLst
9960	9930	0	0	1	0	1	详情	systemStoreGroupDetail
9961	9930	0	0	1	0	1	添加	systemStoreGroupCreate
9962	9930	0	0	1	0	1	编辑	systemStoreGroupUpdate
9963	9930	0	0	1	0	1	删除	systemStoreGroupDelete
9964	9930	0	0	1	0	1	状态切换	systemStoreGroupSwitchStatus
9965	9930	0	0	1	0	1	设置店铺分组模板	systemStoreGroupSetTemplate
9966	9930	0	0	1	0	1	关联店铺列表	systemStoreGroupStores
9967	7763	0	0	1	0	1	商户添加店铺	systemMerchantBusinessCreate
9994	9923	0	0	1	2	1	权限	/merchant/list
9995	9923	0	0	1	2	1	附加权限	append_/merchant/list
9996	0	0	0	1	2	1	权限	self
9997	9994	0	0	1	2	1	虚拟关注量	systemMerchantCareFicti
9998	9994	0	0	1	2	1	店铺列表	systemMerchantCreateForm
9999	9994	0	0	1	2	1	店铺列表统计	systemMerchantCount
10000	9994	0	0	1	2	1	店铺列表	systemMerchantLst
10001	9994	0	0	1	2	1	店铺添加	systemMerchantCreate
10002	9994	0	0	1	2	1	店铺编辑	systemMerchantUpdate
10003	9994	0	0	1	2	1	店铺修改推荐	systemMerchantStatus
10004	9994	0	0	1	2	1	店铺开启/关闭	systemMerchantClose
10005	9994	0	0	1	2	1	店铺删除	systemMerchantDelete
10006	9994	0	0	1	2	1	店铺修改密码	systemMerchantAdminPassword
10007	9994	0	0	1	2	1	店铺登录	systemMerchantLogin
10008	9994	0	0	1	2	1	修改采集商品次数	systemMerchantChangeCopy
10009	9994	0	0	1	2	1	详情	systemMerchantDetail
10010	9994	0	0	1	2	1	操作日志	systemMerchantOperateList
10011	9994	0	0	1	2	1	商户添加店铺	systemMerchantBusinessCreate
10012	9995	0	0	1	2	1	上传图片	uploadImage
10013	9995	0	0	1	2	1	图片列表	systemAttachmentLst
10014	9996	0	0	1	2	1	修改信息	systemAdminEdit
10015	9996	0	0	1	2	1	修改密码	systemAdminEditPassword
10016	0	0	1	1	2	100	首页	/
10017	10016	0	1	1	2	0	商品统计	/statistic/product
10018	10016	0	1	1	2	0	订单统计	/statistic/order
10019	0	0	1	1	2	90	商品	/product
10020	10019	0	1	1	2	0	商品管理	/product/examine
10021	0	0	1	1	2	85	订单	/order
10022	10021	0	1	1	2	0	订单列表	/order/list
10023	10021	0	1	1	2	0	退款订单	/order/refund
10024	10021	0	1	1	2	0	核销记录	/order/cancellation
10025	0	0	1	1	2	80	营销	/marketing
10026	10025	0	1	1	2	0	秒杀	/marketing/seckill
10027	10025	0	1	1	2	0	预售	/marketing/presell
10028	10025	0	1	1	2	0	助力	/assist
10029	10025	0	1	1	2	0	拼团	/marketing/combination
10030	9641	0	1	1	1	2	申请结算	/accounts/zoneAgent/settlementApply
10031	0	0	1	1	2	70	财务	/accounts
10032	0	0	1	1	2	0	设置	/settings
10033	10032	0	1	1	2	0	权限管理	/setting
10034	10033	0	1	1	2	0	角色权限	/setting/systemRole
10035	10033	0	1	1	2	0	管理员管理	/setting/systemAdmin
10036	10026	0	1	1	2	0	秒杀管理	/marketing/seckill/list
10037	10026	0	1	1	2	0	秒杀活动	/marketing/seckill/store_seckill/list
10038	10027	0	1	1	2	0	预售商品	/marketing/presell/list
10039	10028	0	1	1	2	0	活动商品	/marketing/assist/goods_list
10040	10028	0	1	1	2	0	助力活动	/marketing/assist/list
10041	10029	0	1	1	2	0	拼团商品列表	/marketing/combination/combination_goods
10042	10029	0	1	1	2	0	拼团活动列表	/marketing/combination/combination_list
10043	10031	0	1	1	2	0	店铺结算	/mer/accounts
10044	10043	0	1	1	2	0	店铺账单	/accounts/merchantBill
10045	10030	0	0	1	1	1	权限	/accounts/zoneAgent/settlementApply
10046	10045	0	0	1	1	1	商圈申请结算获取余额	systemCircleCheckoutCreate
10047	10045	0	0	1	1	1	商圈申请结算提交	systemCircleCheckoutSave
10048	10045	0	0	1	1	1	商圈撤销结算	systemCircleCheckoutRevoke
10049	10045	0	0	1	1	1	商圈备注	systemCircleCheckoutRemark
10050	9677	0	0	1	1	1	商户添加店铺	systemMerchantBusinessCreate
10051	10044	0	0	1	2	1	权限	/accounts/merchantBill
10052	10018	0	0	1	2	1	权限	/statistic/order
10053	10017	0	0	1	2	1	权限	/statistic/product
10054	10038	0	0	1	2	1	权限	/marketing/presell/list
10055	10039	0	0	1	2	1	权限	/marketing/assist/goods_list
10056	10040	0	0	1	2	1	权限	/marketing/assist/list
10057	10041	0	0	1	2	1	权限	/marketing/combination/combination_goods
10058	10042	0	0	1	2	1	权限	/marketing/combination/combination_list
10059	10037	0	0	1	2	1	权限	/marketing/seckill/store_seckill/list
10060	10036	0	0	1	2	1	权限	/marketing/seckill/list
10061	10022	0	0	1	2	1	权限	/order/list
10062	10022	0	0	1	2	1	附加权限	append_/order/list
10063	10024	0	0	1	2	1	权限	/order/cancellation
10064	10023	0	0	1	2	1	权限	/order/refund
10065	10023	0	0	1	2	1	附加权限	append_/order/refund
10066	10020	0	0	1	2	1	权限	/product/examine
10067	10034	0	0	1	2	1	权限	/setting/systemRole
10068	10035	0	0	1	2	1	权限	/setting/systemAdmin
10069	10035	0	0	1	2	1	附加权限	append_/setting/systemAdmin
10070	10051	0	0	1	2	1	商户列表	systemFinancialRecordMerLst
10071	10051	0	0	1	2	1	商户统计	systemFinancialRecordMerAcountsLst
10072	10051	0	0	1	2	1	商户财务头部统计	systemFinancialRecordMerTitle
10073	10051	0	0	1	2	1	商户财务详情	systemFinancialRecordMerDetail
10074	10051	0	0	1	2	1	商户财务导出	systemFinancialRecordMerExcel
10075	10052	0	0	1	2	1	顶部统计	systemAnalyticsOrderTop
10076	10052	0	0	1	2	1	折线图统计	systemAnalyticsOrderLineChart
10077	10052	0	0	1	2	1	折线图统计	systemAnalyticsOrderTypePieChart
10078	10053	0	0	1	2	1	顶部统计	systemAnalyticsProductTop
10079	10053	0	0	1	2	1	折线图统计	systemAnalyticsProductLineChart
10080	10053	0	0	1	2	1	折线图统计	systemAnalyticsProductTypePieChart
10081	10054	0	0	1	2	1	列表	systemStoreProductPresellLst
10082	10054	0	0	1	2	1	显示/隐藏	systemStoreProductPresellShow
10083	10054	0	0	1	2	1	详情	systemStoreProductPresellDetail
10084	10054	0	0	1	2	1	编辑数据	systemStoreProductPresellGet
10085	10054	0	0	1	2	1	编辑	systemStoreProductPresellUpdate
10086	10054	0	0	1	2	1	审核	systemStoreProductPresellSwitchStatus
10087	10054	0	0	1	2	1	设置标签	systemStoreProductPresellLabels
10088	10055	0	0	1	2	1	列表	systemStoreProductAssistLst
10089	10055	0	0	1	2	1	显示/隐藏	systemStoreProductAssistShow
10090	10055	0	0	1	2	1	详情	systemStoreProductAssistDetail
10091	10055	0	0	1	2	1	编辑	systemStoreProductAssistProductUpdate
10092	10055	0	0	1	2	1	审核	systemStoreProductAssistStatus
10093	10055	0	0	1	2	1	编辑数据	systemStoreProductAssistGet
10094	10055	0	0	1	2	1	设置标签	systemStoreProductAssistLabels
10095	10056	0	0	1	2	1	列表	systemStoreProductAssistSetLst
10096	10056	0	0	1	2	1	详情	systemStoreProductAssistSetDetail
10097	10057	0	0	1	2	1	列表	systemStoreProductGroupLst
10098	10057	0	0	1	2	1	显示/隐藏	systemStoreProductGroupShow
10099	10057	0	0	1	2	1	详情	systemStoreProductGroupDetail
10100	10057	0	0	1	2	1	编辑	systemStoreProductGroupProductUpdate
10101	10057	0	0	1	2	1	审核	systemStoreProductGroupStatus
10102	10057	0	0	1	2	1	编辑数据	systemStoreProductGroupGet
10103	10057	0	0	1	2	1	排序	systemStoreProductGroupSort
10104	10057	0	0	1	2	1	设置标签	systemStoreProductGroupLabels
10105	10058	0	0	1	2	1	列表	systemStoreProductGroupBuyingLst
10106	10058	0	0	1	2	1	详情	systemStoreProductGroupBuyingDetail
10107	10059	0	0	1	2	1	列表	systemSeckillActiveGetActiveList
10108	10059	0	0	1	2	1	详情	systemSeckillActiveGetActiveInfo
10109	10059	0	0	1	2	1	创建	systemSeckillActiveCreateActive
10110	10059	0	0	1	2	1	编辑	systemSeckillActiveUpdateActive
10111	10059	0	0	1	2	1	编辑状态	systemSeckillActiveUpdateActiveStatus
10112	10059	0	0	1	2	1	删除	systemSeckillActiveDeleteActive
10113	10059	0	0	1	2	1	活动统计数据面板	systemSeckillActiveChartPanel
10114	10059	0	0	1	2	1	活动参与人统计列表	systemSeckillActiveChartPeople
10115	10059	0	0	1	2	1	活动订单统计列表	systemSeckillActiveChartOrder
10116	10059	0	0	1	2	1	活动商品统计列表	systemSeckillActiveChartProduct
10117	10060	0	0	1	2	1	统计	systemStoreSeckillProductLstFilter
10118	10060	0	0	1	2	1	列表	systemStoreSeckillProductPageLst
10119	10060	0	0	1	2	1	列表	systemStoreSeckillProductLst
10120	10060	0	0	1	2	1	详情	systemStoreSeckillProductDetail
10121	10060	0	0	1	2	1	编辑	systemStoreSeckillProductUpdate
10122	10060	0	0	1	2	1	审核	systemStoreSeckillProductSwitchStatus
10123	10060	0	0	1	2	1	显示/隐藏	systemStoreSeckillProductChangeUsed
10124	10060	0	0	1	2	1	设置标签	systemStoreSeckillProductLabels
10125	10060	0	0	1	2	1	加入回收站	systemStoreSeckillProductDelete
10126	10060	0	0	1	2	1	删除	systemStoreSeckillProductDestory
10127	10061	0	0	1	2	1	列表	systemOrderLst
10128	10061	0	0	1	2	1	金额统计	systemOrderStat
10129	10061	0	0	1	2	1	快递查询	systemOrderExpress
10130	10061	0	0	1	2	1	头部统计	systemOrderTitle
10131	10061	0	0	1	2	1	详情	systemOrderDetail
10132	10061	0	0	1	2	1	导出	systemOrderExcel
10133	10061	0	0	1	2	1	记录	systemOrderStatus
10134	10061	0	0	1	2	1	关联订单	systemOrderChildrenList
10135	10062	0	0	1	2	1	导出列表	systemStoreExcelLst
10136	10062	0	0	1	2	1	导出列表	systemStoreExcelDownload
10137	10063	0	0	1	2	1	核销	systemOrderTakeStat
10138	10063	0	0	1	2	1	核销订单	systemTakeOrderLst
10139	10063	0	0	1	2	1	头部统计	systemTakeOrderTitle
10140	10064	0	0	1	2	1	列表	systemRefundOrderLst
10141	10064	0	0	1	2	1	详情	systemRefundOrderDetail
10142	10064	0	0	1	2	1	日志	systemRefundOrderLog
10143	10064	0	0	1	2	1	审核	systemRefundOrderApprove
10144	10064	0	0	1	2	1	导出	systemRefundOrderExcel
10145	10065	0	0	1	2	1	导出列表	systemStoreExcelLst
10146	10065	0	0	1	2	1	导出下载	systemStoreExcelDownload
10147	10066	0	0	1	2	1	统计	systemStoreProductLstFilter
10148	10066	0	0	1	2	1	列表	systemStoreProductLst
10149	10066	0	0	1	2	1	详情	systemStoreProductDetail
10150	10066	0	0	1	2	1	编辑	systemStoreProductUpdate
10151	10066	0	0	1	2	1	上下架	systemStoreProductSwitchStatus
10152	10066	0	0	1	2	1	批量上下架	systemStoreProductSwitchBatchStatus
10153	10066	0	0	1	2	1	批量设置标签	systemStoreProductSwitchBatchLabels
10154	10066	0	0	1	2	1	批量设置推荐	systemStoreProductSwitchBatchHot
10155	10066	0	0	1	2	1	批量设置分类推荐	systemStoreProductSwitchBatchCateHot
10156	10066	0	0	1	2	1	分销状态变更商品检测	systemStoreProductCheck
10157	10066	0	0	1	2	1	显示/隐藏	systemStoreProductChangeUsed
10158	10066	0	0	1	2	1	虚拟销量	systemStoreProductAddFicti
10159	10066	0	0	1	2	1	设置标签	systemStoreProductLabels
10160	10066	0	0	1	2	1	获取商品操作记录	systemStoreProductGetOperateList
10161	10066	0	0	1	2	1	获取自营商品列表	systemStoreProductGetSelfProductList
10162	10066	0	0	1	2	1	批量复制商品到店铺	systemStoreProductBatchCopy
10163	10067	0	0	1	2	1	身份列表	systemRoleGetList
10164	10067	0	0	1	2	1	身份添加	systemRoleCreate
10165	10067	0	0	1	2	1	身份编辑	systemRoleUpdate
10166	10067	0	0	1	2	1	身份修改状态	systemRoleStatus
10167	10067	0	0	1	2	1	身份删除	systemRoleDelete
10168	10068	0	0	1	2	1	管理员列表	systemAdminLst
10169	10068	0	0	1	2	1	管理员修改状态	systemAdminStatus
10170	10068	0	0	1	2	1	管理员添加	systemAdminCreate
10171	10068	0	0	1	2	1	管理员编辑	systemAdminUpdate
10172	10068	0	0	1	2	1	管理员修改密码	systemAdminPassword
10173	10068	0	0	1	2	1	管理员删除	systemAdminDelete
10174	10069	0	0	1	2	1	上传图片	uploadImage
10175	10069	0	0	1	2	1	图片列表	systemAttachmentLst
10176	0	0	0	1	1	1	权限	self
10177	10176	0	0	1	1	1	修改信息	systemAdminEdit
10178	10176	0	0	1	1	1	修改密码	systemAdminEditPassword
10183	8600	1	0	1	0	1	批量加入回收站	merchantStoreProductBatchDelete
10184	8600	1	0	1	0	1	批量恢复	merchantStoreProductBatchRestore
10185	8600	1	0	1	0	1	批量设置服务保障	merchantStoreProductBatchGuarantee
